stop_id,betweenness_centrality,stop_name,stop_lat,stop_lon
LTFRB_3895,0.03600613175009921,"Santa Maria Bypass Rd, Santa Maria, Manila",14.82,120.951
LTFRB_88,0.03600134220474214,"SM Center Valenzuela, MacArthur Highway, Valenzuela City",14.6862,120.976
LTFRB_2357,0.03592080420882984,"P. Dandan / Quirino Ave Intersection, Parañaque City, Manila",14.4997,120.991
LTFRB_3001,0.035913679119397454,"M. Almeda, Pateros, Manila",14.5511,121.074
LTFRB_2981,0.03583176148297278,"M. L. Quezon St, Taguig City, Manila",14.5292,121.071
LTFRB_2493,0.03581694592639304,"Emilio Aguinaldo Hwy, Imus, Manila",14.3593,120.938
LTFRB_1551,0.0357967890452008,"Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila",14.6061,120.975
LTFRB_1861,0.03579593451067894,"P. Sanchez St, Manila",14.5942,121.026
LTFRB_2974,0.03578097920427299,"Elementary School, M. L. Quezon St, Taguig City, Manila",14.5128,121.07
LTFRB_2819,0.03576564285357447,South Luzon Expressway / Magsaysay Rd,14.3663,121.043
LTFRB_3000,0.035757246798999845,"M. Almeda, Pateros, Manila",14.5497,121.073
LTFRB_91,0.035756349006183935,"MacArthur Highway / San Francisco, MacArthur Highway, Karuhatan, Valenzuela City",14.6877,120.975
LTFRB_1853,0.0357323102900441,"Victorio Mapa Blvd, Manila",14.5959,121.02
LTFRB_965,0.03569828247950999,"Batasan - San Mateo, Quezon City",14.6907,121.097
LTFRB_1854,0.03566776093203057,"P. Sanchez St, Manila",14.5953,121.023
LTFRB_3896,0.03565087899668011,"Walter Mart Shopping Centre, Santa Maria, Manila",14.8221,120.953
LTFRB_2403,0.03563876346342479,"Quirino Ave, Parañaque City, Manila",14.4971,120.99
LTFRB_1959,0.03563085508493224,"Skyway, Makati City, Manila",14.5491,121.012
LTFRB_2999,0.035606701716466654,"M. Almeda, Pateros, Manila",14.5477,121.072
LTFRB_86,0.03551421532315989,"Macro LPG, MacArthur Highway, Valenzuela City",14.6886,120.975
LTFRB_2973,0.03549933094139223,"M. L. Quezon St, Taguig City, Manila",14.5106,121.068
LTFRB_2997,0.03549412931815902,"M. Almeda, Pateros, Manila",14.5464,121.07
LTFRB_2722,0.035390709905008574,"South Luzon Expressway, San Pedro, Manila",14.3641,121.044
LTFRB_2404,0.035357942217291646,"Quirino Ave, Parañaque City, Manila",14.4944,120.989
LTFRB_3897,0.035295836501756175,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8241,120.955
LTFRB_85,0.03527224984693197,"Karuhatan Public Market, MacArthur Highway, Valenzuela City",14.6899,120.974
LTFRB_2972,0.035218607815890174,"M. L. Quezon St, Taguig City, Manila",14.5091,121.067
LTFRB_270,0.03516214480341563,"Caloocan City Police Station, Samson Road, Malabon City",14.6581,120.971
LTFRB_1511,0.03503564870246981,"Quezon Blvd / P.Paredes Intersection, Manila",14.6073,120.986
LTFRB_84,0.03503184028356821,"Bureau of Telecom Training Institute, MacArthur Highway, Valenzuela City",14.6911,120.973
LTFRB_2814,0.03501577695644268,"South Luzon Expressway, San Pedro, Manila",14.3621,121.044
LTFRB_3006,0.03497192630289042,"A. Luna St / Caruncho Ave Intersection, Pasig City, Manila",14.5608,121.077
LTFRB_4263,0.03495148052750318,"Roxas Blvd / Sta Escolastica, Manila",14.5498,120.99
LTFRB_3898,0.03494100426532739,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8257,120.956
LTFRB_2971,0.03493896401732992,"M. L. Quezon St / Pangilinan Intersection, Taguig City, Manila",14.5065,121.066
LTFRB_1009,0.03492682017110951,"Commonwealth Avenue / University Avenue Intersection, Quezon City",14.6547,121.055
LTFRB_3407,0.03486846284611843,"Bonifacio Ave, Cainta, Manila",14.584,121.115
LTFRB_2469,0.034861936822921075,"Manila-Cavite Expy, Bacoor City, Manila",14.4724,120.965
LTFRB_985,0.03486181954374583,"Batasan Road / Commonwealth Avenue Intersection, Quezon City",14.6868,121.087
LTFRB_3882,0.03482101508071303,"The Gallery Building, Quezon City, Manila",14.592,121.08
LTFRB_81,0.03479323894326282,"South supermarket, MacArthur Highway, Valenzuela City",14.6922,120.971
LTFRB_2970,0.03466032945954643,"M. L. Quezon St / Magsaysay Rd Intersection, Taguig City, Manila",14.5043,121.065
LTFRB_2191,0.03464124910334348,"Ermin Garcia Ave / 15th Ave., Quezon City, Manila",14.6285,121.056
LTFRB_2723,0.034640844007876787,"South Luzon Expressway, San Pedro, Manila",14.3596,121.045
LTFRB_1370,0.034601137551458876,"Quezon Avenue / Roosevelt Avenue Intersection, Quezon City",14.6328,121.019
LTFRB_3899,0.0345873494764715,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8275,120.958
LTFRB_3406,0.03449008165823194,"Bonifacio Ave, Cainta, Manila",14.582,121.115
LTFRB_441,0.03444350076060094,"Quirino Highway, City of San Jose del Monte",14.8083,121.069
LTFRB_2969,0.03438283029763679,"M. L. Quezon St, Taguig City, Manila",14.5017,121.064
LTFRB_2192,0.034381033189735836,"Ermin Garcia Ave / Albany Intersection, Quezon City, Manila",14.628,121.057
LTFRB_1477,0.034292710121891834,"Dimaslang, Manila",14.6176,120.989
LTFRB_2495,0.03428929180397247,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",14.3507,120.938
LTFRB_2724,0.034266205421204114,"Petron Slex South Bound, South Luzon Expressway, San Pedro, Manila",14.3558,121.045
LTFRB_1437,0.03425330767989921,"Dimasalang Birdge / New Antipolo Intersection, Quezon City",14.6207,120.989
LTFRB_3900,0.03423491418688752,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8287,120.96
LTFRB_3005,0.03421135824835509,"A. Luna St, Pasig City, Manila",14.5591,121.076
LTFRB_1476,0.03415040717236884,"Dimaslang / Ruperto S Cristobal Street Intersection, Manila",14.6191,120.989
LTFRB_3405,0.03411813438029729,"Bonifacio Ave, Cainta, Manila",14.5799,121.116
LTFRB_2968,0.03410768603087292,"M. L. Quezon St, Taguig City, Manila",14.4993,121.063
LTFRB_440,0.03410422765281386,"Quirino Highway, City of San Jose del Monte",14.8097,121.07
LTFRB_963,0.03400561775277566,"Batasan - San Mateo, Quezon City",14.6891,121.098
LTFRB_1006,0.03398033532951527,"Commonwealth Avenue, Quezon City",14.6589,121.061
LTFRB_1876,0.03394172345638518,"Plaza Dilao Rd, Manila",14.581,121.0
LTFRB_2440,0.03390695775637701,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",14.3487,120.938
LTFRB_2813,0.03389181914472563,"South Luzon Expressway / San Vicente Rd Intersection, Muntinlupa City, Manila",14.3533,121.046
LTFRB_3901,0.033883488138080294,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8295,120.961
LTFRB_2967,0.03383489665925483,"M. L. Quezon St, Taguig City, Manila",14.4972,121.063
LTFRB_4141,0.0338014927830617,"San Jose del Monte - Marilao Rd / North Luzon Expressway, Marilao, Manila",14.7722,120.96
LTFRB_439,0.03376503864842484,"Quirino Highway, City of San Jose del Monte",14.8116,121.071
LTFRB_427,0.03370818475133409,"Starmall San Jose de Monte, Quirino Highway, City of San Jose del Monte",14.8138,121.072
LTFRB_1903,0.033697643197585295,"Gen M Malvar, Manila",14.5758,120.991
LTFRB_2300,0.033584506544725445,"Roxas Blvd, Parañaque City, Manila",14.5346,120.993
LTFRB_2966,0.033564378079384435,"M. L. Quezon St, Taguig City, Manila",14.4948,121.062
LTFRB_3902,0.0335330292783508,"Santa Maria Bypass Rd / Dr T Santiago St, Santa Maria, Manila",14.8303,120.963
LTFRB_2496,0.03352445550198543,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",14.3464,120.937
LTFRB_2725,0.033517390816548115,"South Luzon Expressway, San Pedro, Manila",14.3506,121.046
LTFRB_1518,0.03337448334864063,"España Blvd / Osmeña Drive Intersection, Manila",14.6082,120.991
LTFRB_2965,0.03329638260145594,"M. L. Quezon St, Taguig City, Manila",14.4924,121.062
LTFRB_3707,0.03329106857235996,"Felix Ave, Cainta, Manila",14.5963,121.11
LTFRB_2073,0.03318548775656245,"Lopez Jaena / Eulogio Rodriguez Sr Ave Intersection, Manila",14.6183,121.008
LTFRB_3903,0.0331828227288155,"Santa Maria Bypass Rd, Santa Maria, Manila",14.831,120.965
LTFRB_2815,0.03314300454006963,"South Luzon Expressway, San Pedro, Manila",14.3478,121.047
LTFRB_2441,0.03314178504079772,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",14.3443,120.937
LTFRB_3021,0.03314035785823396,"Dr Sixto Antonio Ave / N Espiritu St, Pasig City, Manila",14.5667,121.076
LTFRB_2122,0.03313326830252246,"Kamias Rd / Kalayaan Ave Intersection, Quezon City, Manila",14.6332,121.054
LTFRB_3683,0.03309656731607012,"SM City Masinag, Marcos Hwy, Antipolo City, Manila",14.6249,121.122
LTFRB_2074,0.033063043721907145,"Quezon Institute, Eulogio Rodriguez Sr Ave, Quezon City, Manila",14.6186,121.012
LTFRB_2964,0.03303040560508097,"Adia Bagumbayan Manuel L. Quezon / Victorio Cruz Intersection, Taguig City, Manila",14.4899,121.061
LTFRB_3705,0.033006204756226586,"Felix Ave, Cainta, Manila",14.5921,121.113
LTFRB_3706,0.03299775236472123,"Felix Ave, Cainta, Manila",14.5943,121.111
LTFRB_3904,0.032832868489474386,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8318,120.966
LTFRB_986,0.03281324070095241,"Commonwealth Avenue, Quezon City",14.689,121.087
LTFRB_3022,0.03279772229659231,"Rizal High School, Dr Sixto Antonio Ave, Pasig City, Manila",14.5677,121.076
LTFRB_3031,0.032775151561102285,"Dr Sixto Antonio Ave, Pasig City, Manila",14.5851,121.084
LTFRB_2726,0.03276866031529018,"South Luzon Expressway, San Pedro, Manila",14.3453,121.048
LTFRB_2963,0.03276644709025951,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",14.488,121.061
LTFRB_2497,0.03275894637281388,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",14.3417,120.937
LTFRB_3023,0.03260781850583348,"Dr Sixto Antonio Ave, Pasig City, Manila",14.5689,121.077
LTFRB_987,0.0325710229145303,"Commonwealth Avenue / Kalayaan A Intersection, Quezon City",14.6913,121.087
LTFRB_3030,0.03256002347919634,"Dr Sixto Antonio Ave, Pasig City, Manila",14.5824,121.084
LTFRB_821,0.03253880145748881,"Regalado Highway / Commonwealth Avenue Intersection, Quezon City",14.7106,121.061
LTFRB_968,0.03253148215765803,"IBP Road / Palma Intersection, Quezon City",14.6958,121.095
LTFRB_2962,0.032506147073253805,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",14.4862,121.061
LTFRB_1440,0.03248881161919713,"Light Rail Transportation / New Antipolo, Quezon City",14.6226,120.983
LTFRB_263,0.03248326314344076,"Lapu-lapu / Samson Road Intersection, Malabon City",14.6572,120.982
LTFRB_3905,0.0324830824569294,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8328,120.969
LTFRB_3024,0.03243750912475544,"Dr Sixto Antonio Ave / Tatlong Bayani Intersection, Pasig City, Manila",14.5706,121.077
LTFRB_2714,0.03243096414621679,"South Luzon Expressway / Soldiers Hills St Intersection, Muntinlupa City, Manila",14.3997,121.039
LTFRB_3029,0.032407938837237506,"Dr Sixto Antonio Ave, Pasig City, Manila",14.58,121.083
LTFRB_2816,0.03239431609051073,"South Luzon Expressway, San Pedro, Manila",14.343,121.049
LTFRB_988,0.032332337470826845,"Commonwealth Avenue, Quezon City",14.6939,121.087
LTFRB_3028,0.03233156407421518,"Dr Sixto Antonio Ave, Pasig City, Manila",14.5779,121.081
LTFRB_3025,0.03232312850338944,"Kalinangan / Dr Sixto Antonio Ave Intersection, Pasig City, Manila",14.5723,121.078
LTFRB_3027,0.032300420585912364,"Dr Sixto Antonio Ave, Pasig City, Manila",14.5762,121.08
LTFRB_4138,0.03229503271695307,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7719,120.963
LTFRB_2121,0.0322924585976183,"Kamias Rd / K-I Intersection, Quezon City, Manila",14.6325,121.052
LTFRB_3026,0.03228645942183387,"Dr Sixto Antonio Ave, Pasig City, Manila",14.5742,121.079
LTFRB_2961,0.03225181839751058,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",14.4841,121.061
LTFRB_966,0.03223653154065027,"Civil Service Commision, IBP Road, Quezon City",14.6929,121.096
LTFRB_3769,0.032216857164113384,"A. Bonifacio Ave, Marikina City, Manila",14.6322,121.08
LTFRB_2075,0.03217668827462846,"Gregorio Araneta Ave / Eulogio Rodriguez Sr Ave Intersection, Quezon City, Manila",14.6188,121.015
LTFRB_3906,0.0321335487345786,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8337,120.97
LTFRB_2520,0.03210989942411039,"Molino Rd, Bacoor City, Manila",14.4608,120.964
LTFRB_989,0.032096301284162375,"Commonwealth Avenue, Quezon City",14.6961,121.087
LTFRB_2727,0.03201997186573128,"South Luzon Expressway, San Pedro, Manila",14.3406,121.051
LTFRB_3909,0.0320166450112707,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8361,120.976
LTFRB_2960,0.032002620029049224,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",14.4818,121.061
LTFRB_967,0.03199532299500492,"IBP Road, Quezon City",14.6944,121.096
LTFRB_2498,0.031992764416457826,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",14.3363,120.938
LTFRB_2428,0.03197274780771878,"Emilio Aguinaldo Hwy, Imus, Manila",14.4094,120.941
LTFRB_4136,0.03193061269314507,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7727,120.965
LTFRB_3768,0.031920560892736614,"A. Bonifacio Ave, Marikina City, Manila",14.6328,121.083
LTFRB_4508,0.03190465667400366,"Rizal Ave / 8th Ave West, Caloocan City, Manila",14.6488,120.984
LTFRB_815,0.031837992804865566,"Regalado Highway, Quezon City",14.7189,121.061
LTFRB_3400,0.031830143487686056,"Marketplace, Cainta, Manila",14.5757,121.122
LTFRB_3907,0.03178426732242199,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8345,120.972
LTFRB_1414,0.031760104496013686,"Andres Bonifacio / Ferdinand Blumentritt Intersection, Quezon City",14.626,120.99
LTFRB_2959,0.031758424676240224,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",14.48,121.061
LTFRB_2521,0.031729415651272325,"Molino Rd, Bacoor City, Manila",14.4596,120.965
LTFRB_3763,0.03168001816565924,"A. Bonifacio Ave, Marikina City, Manila",14.636,121.093
LTFRB_3767,0.03166396142524568,"A. Bonifacio Ave, Marikina City, Manila",14.6335,121.085
LTFRB_2728,0.03164566969265086,"South Luzon Expressway, San Pedro, Manila",14.3364,121.053
LTFRB_2443,0.03161955558755223,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",14.3331,120.939
LTFRB_4134,0.031566360876133216,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7735,120.967
LTFRB_105,0.031547991684358734,"Rizal Avenue / Asistio Intersection, Caloocan City",14.6516,120.984
LTFRB_2958,0.031521924784354005,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",14.4781,121.061
LTFRB_3766,0.03147027129950605,"A. Bonifacio Ave, Marikina City, Manila",14.6348,121.087
LTFRB_3399,0.031452014609993764,"Francisco / Bonifacio Ave Intersection, Cainta, Manila",14.5745,121.124
LTFRB_3908,0.03143515411706151,"Santa Maria Bypass Rd, Santa Maria, Manila",14.8354,120.974
LTFRB_2729,0.0314095073508893,"South Luzon Expressway, Biñan City, Manila",14.3311,121.055
LTFRB_2250,0.03135279453322711,"East Ave, Quezon City, Manila",14.6399,121.047
LTFRB_2522,0.03134935239542457,"Molino Rd, Bacoor City, Manila",14.4584,120.966
LTFRB_3765,0.03134272849634315,"A. Bonifacio Ave, Marikina City, Manila",14.6356,121.089
LTFRB_2957,0.03129383636880652,"Manuel L. Quezon / St Martin Ave Intersection, Taguig City, Manila",14.4763,121.06
LTFRB_2881,0.03129336055816397,"National Hwy, Muntinlupa City, Manila",14.4143,121.046
LTFRB_3764,0.031251209982017344,"A. Bonifacio Ave, Marikina City, Manila",14.6361,121.091
LTFRB_4132,0.031202193162519414,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7743,120.969
LTFRB_2632,0.0311415422825351,"Manuel L. Quezon, Muntinlupa City, Manila",14.4504,121.051
LTFRB_2956,0.03110031444986302,"Manuel L. Quezon, Manila",14.4731,121.059
LTFRB_3398,0.031074138042495654,"Dental Clinic, Taytay, Manila",14.5732,121.126
LTFRB_961,0.031054266191692808,"Batasan - San Mateo / Kagawad Intersection, Quezon City",14.6865,121.101
LTFRB_2633,0.031030525797091632,"Manuel L. Quezon, Muntinlupa City, Manila",14.4531,121.052
LTFRB_2955,0.03097902712106419,"Manuel L. Quezon, Manila",14.4705,121.058
LTFRB_2523,0.030969289139576823,"Molino Rd, Bacoor City, Manila",14.4571,120.967
LTFRB_3200,0.030952924735678757,"Ortigas Ave, Pasig City, Manila",14.5898,121.078
LTFRB_2634,0.03094692701941678,"Manuel L. Quezon, Muntinlupa City, Manila",14.4553,121.053
LTFRB_960,0.03093698400309363,"Batasan - San Mateo, Quezon City",14.6851,121.103
LTFRB_2880,0.030924188692365413,"National Hwy / UP St Intersection, Muntinlupa City, Manila",14.4128,121.046
LTFRB_2639,0.03091938758304571,"Manuel L. Quezon, Muntinlupa City, Manila",14.4683,121.057
LTFRB_2252,0.030913017864754463,"East Ave, Quezon City, Manila",14.635,121.046
LTFRB_2635,0.030890367484219253,"Manuel L. Quezon, Muntinlupa City, Manila",14.4577,121.053
LTFRB_2638,0.030884442621150435,"Manuel L. Quezon, Muntinlupa City, Manila",14.4655,121.056
LTFRB_2636,0.030861225656790343,"Manuel L. Quezon, Muntinlupa City, Manila",14.4602,121.054
LTFRB_2637,0.03085916733678512,"Manuel L. Quezon, Muntinlupa City, Manila",14.4629,121.055
LTFRB_2249,0.030850014693361783,"East Ave, Quezon City, Manila",14.6422,121.047
LTFRB_3762,0.030840178953817268,"J. P. Rizal St, Marikina City, Manila",14.6196,121.093
LTFRB_4130,0.030838109552303674,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7752,120.971
LTFRB_3408,0.030807611570586667,"Bonifacio Ave, Cainta, Manila",14.5862,121.115
LTFRB_2251,0.030791866919844375,"East Ave / NIA Road Intersection, Quezon City, Manila",14.6374,121.046
LTFRB_76,0.030768984741878457,"Parish Church or Isidro Labarador, MacArthur Highway, Malinta, Valenzuela City",14.6956,120.964
LTFRB_955,0.030755096387548878,"Batasan - San Mateo Bridge, San Mateo",14.6794,121.11
LTFRB_1844,0.03074678613097713,Valenzuela Extension / Victorio Mapa Blvd,14.5977,121.018
LTFRB_2190,0.030721091098369683,"Yale / Ermin Garcia Ave Intersection, Quezon City, Manila",14.6294,121.053
LTFRB_3397,0.030707615433736082,"Rizal Avenue, Taytay, Manila",14.5718,121.128
LTFRB_4195,0.030610562597477613,"Robinsons Nova Supermarket, Quirino Highway, Caloocan City, Manila",14.7356,121.058
LTFRB_3761,0.030603848405259582,"J. P. Rizal St, Marikina City, Manila",14.6213,121.093
LTFRB_2524,0.030589309987127136,"Molino Rd, Bacoor City, Manila",14.456,120.969
LTFRB_2879,0.030559558410062266,"National Hwy / Visayas St Intersection, Muntinlupa City, Manila",14.4108,121.046
LTFRB_836,0.03048634213115366,"Commonwealth Avenue / Fairlane Intersection, Quezon City",14.7067,121.067
LTFRB_4127,0.03047453056247632,"San Jose del Monte - Marilao Rd / M San Juan St, Marilao, Manila",14.7774,120.972
LTFRB_1066,0.03044896880327641,"Mindanao Avenue, Quezon City",14.6705,121.032
LTFRB_3688,0.030448344748874444,"Marcos Hwy, Antipolo City, Manila",14.6214,121.105
LTFRB_264,0.030445185498174425,"Areneta Square Mall, Samson Road, Caloocan City",14.6571,120.984
LTFRB_75,0.030406667303022047,"MacArthur Highway / San Miguel Interchange, Dalandanan, Valenzuela City",14.697,120.964
LTFRB_2197,0.030399571451875128,"Kamias Rd / Kasing-Kasing Intersection, Quezon City, Manila",14.6339,121.057
LTFRB_2163,0.030386305400050027,"15th Ave / Col. Bonny Serrano Intersection, Quezon City, Manila",14.6127,121.063
LTFRB_3396,0.030373893150221175,"Rizal Ave / Pulumbarit Intersection,  Taytay, Manila",14.5714,121.13
LTFRB_3792,0.030355417382483325,"Sumulong Hwy, Marikina City, Manila",14.6358,121.096
LTFRB_1877,0.030342939746625223,"President Quirino Ave, Manila",14.578,120.998
LTFRB_2525,0.030209330834677445,"Molino Rd, Bacoor City, Manila",14.454,120.97
LTFRB_2878,0.030194844024361053,"National Hwy, Muntinlupa City, Manila",14.4086,121.046
LTFRB_4126,0.030111792606629592,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7782,120.973
LTFRB_3687,0.030074303296328018,"Marian Memorial Chapels, Marcos Hwy, Antipolo City, Manila",14.6221,121.108
LTFRB_74,0.030044349864165636,"Galdrine Industrial Corp., MacArthur Highway, Dalandanan, Valenzuela City",14.6988,120.963
LTFRB_4471,0.029939015971926816,"Ortigas Ave Extension, Antipolo City, Manila",14.5869,121.168
LTFRB_2820,0.029848968799826008,"South Luzon Expressway, Biñan City, Manila",14.3286,121.057
LTFRB_2877,0.02983004553526178,"National Hwy, Muntinlupa City, Manila",14.4065,121.047
LTFRB_2526,0.02982939373392679,"De Castro Ave / Molino Rd Intersection, Bacoor City, Manila",14.4515,120.969
LTFRB_4124,0.029749559271171247,"National Shrine of the Divine Mercy, Marilao, Manila",14.7792,120.975
LTFRB_1478,0.029732783675359645,"Dimaslang, Manila",14.6162,120.989
LTFRB_1300,0.029718493060245748,"Del Monte Avenue / San Jose D Tuazon Intersection, Quezon City",14.6378,120.996
LTFRB_3686,0.029706695753733435,"Marcos Hwy / Marciano St Intersection, Antipolo City, Manila",14.6228,121.112
LTFRB_426,0.029687705910319287,"Paradise Road / Quirino Highway, City of San Jose del Monte",14.8151,121.075
LTFRB_71,0.02968211652870729,"Inglesia Ni Cristo, MacArthur Highway, Dalandanan, Valenzuela City",14.7013,120.962
LTFRB_2444,0.029678491211951832,"Emilio Aguinaldo Hwy / Camerino Ave Intersection , Lungsod ng Dasmariñas, Manila",14.3297,120.94
LTFRB_2730,0.029469956836454047,"South Luzon Expressway, Biñan City, Manila",14.326,121.059
LTFRB_2876,0.029465162942764443,"National Hwy, Muntinlupa City, Manila",14.4048,121.047
LTFRB_2527,0.029449456633176132,"Molino Rd, Bacoor City, Manila",14.4497,120.969
LTFRB_4122,0.02938749414250903,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7803,120.977
LTFRB_3685,0.02934425215977993,"Marcos Hwy, Antipolo City, Manila",14.6235,121.115
LTFRB_1169,0.02933190272590629,"Quirino Highway, Quezon City",14.6625,121.001
LTFRB_70,0.02931992524494798,"Santos Encamacion Elementary School, MacArthur Highway, Dalandanan, Valenzuela City",14.7022,120.962
LTFRB_847,0.029309817391447817,"Batasan Road, Katarungan Street, Manila Gravel Pit Road, Quezon City",14.7002,121.091
LTFRB_2631,0.029249480636629223,"Manuel L. Quezon, Muntinlupa City, Manila",14.447,121.051
LTFRB_2336,0.029166492550007497,"Quirino Ave, Parañaque City, Manila",14.5243,120.997
LTFRB_3771,0.029140869795949643,"J. P. Rizal St, Marikina City, Manila",14.6239,121.096
LTFRB_2821,0.029124964697598663,"South Luzon Expressway, Biñan City, Manila",14.3232,121.061
LTFRB_980,0.02910750666740671,"IBP Road near Lland- Lang Intersection, Quezon City",14.6975,121.094
LTFRB_2875,0.02910019624686904,"National Hwy, Muntinlupa City, Manila",14.4029,121.047
LTFRB_979,0.02909476500260013,"Batasan Road / Kaunlaran, Quezon City",14.699,121.092
LTFRB_2528,0.029069477480726445,"Molino Rd, Bacoor City, Manila",14.4476,120.969
LTFRB_4120,0.029025597220642935,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7813,120.979
LTFRB_424,0.029006973006395476,"Quirino Highway, City of San Jose del Monte",14.8192,121.076
LTFRB_3684,0.028982229082816748,"Marcos Hwy, Antipolo City, Manila",14.6241,121.118
LTFRB_1469,0.028979666654690855,"Oroquieta / Batangas Intersection, Manila",14.6206,120.984
LTFRB_73,0.028957733961188663,"Dalandanan Health Centre, MacArthur Highway, Dalandanan, Valenzuela City",14.7036,120.962
LTFRB_3393,0.028956218238001295,"Rizal Ave / B.A. Cruz Intersection, Taytay, Manila",14.5655,121.132
LTFRB_2629,0.028922528676658402,"Manuel L. Quezon, Muntinlupa City, Manila",14.4439,121.051
LTFRB_1522,0.02886829260904658,"España Blvd / Nicanor Reyes St Intersection, Manila",14.6056,120.988
LTFRB_2874,0.028735145447575577,"National Hwy, Muntinlupa City, Manila",14.4007,121.047
LTFRB_2642,0.02870944408893789,"Alabang-Zapote Road, Muntinlupa City, Manila",14.4228,121.037
LTFRB_2529,0.028689498328276757,"Molino Rd, Bacoor City, Manila",14.4455,120.97
LTFRB_423,0.02866681681292873,"Quirino Highway, City of San Jose del Monte",14.822,121.076
LTFRB_2643,0.028664448770974058,"Alabang-Zapote Road, Muntinlupa City, Manila",14.4239,121.033
LTFRB_4119,0.028663784402174906,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7816,120.98
LTFRB_2628,0.02860873889848448,"Manuel L. Quezon, Muntinlupa City, Manila",14.4398,121.051
LTFRB_72,0.02859554267742935,"Dalandanan, Fire sub station, MacArthur Highway, Dalandanan, Valenzuela City",14.7041,120.961
LTFRB_2434,0.028558990880332136,"Emilio Aguinaldo Hwy / Anabu Kostal Rd Intersection, Imus, Manila",14.3766,120.939
LTFRB_990,0.028374887349330885,"Commonwealth Avenue, Quezon City",14.6982,121.087
LTFRB_2873,0.02837001054488405,"NIA Rd / National Hwy Intersection, Muntinlupa City, Manila",14.399,121.046
LTFRB_1659,0.028359697132075787,"Leon Guinto Sr. / G. Apacible Inreesection, Manila",14.5788,120.988
LTFRB_422,0.028326870877957138,"Quirino Highway, City of San Jose del Monte",14.8236,121.076
LTFRB_2530,0.028322344944031713,"MBC Litson, Molino Rd, Bacoor City, Manila",14.443,120.972
LTFRB_4118,0.028310297820115134,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7818,120.981
LTFRB_2630,0.028308153353806483,"Manuel L. Quezon, Muntinlupa City, Manila",14.4373,121.05
LTFRB_3392,0.028225317657132765,"Rosario Ocampo Elementary School, Rosario Ocampo Elementary School",14.5634,121.133
LTFRB_3724,0.02820488649353671,"E Amang Rodriguez Ave, Pasig City, Manila",14.5944,121.088
LTFRB_3723,0.02820412956295414,"E Amang Rodriguez Ave, Pasig City, Manila",14.5924,121.087
LTFRB_998,0.02815135484660797,"Commonwealth Avenue / D Laura Intersection, Quezon City",14.6698,121.077
LTFRB_266,0.02810143405264727,"Best Friends, Samson Road, Caloocan City",14.6572,120.98
LTFRB_2627,0.028007778067623643,"Manuel L. Quezon, Muntinlupa City, Manila",14.4351,121.05
LTFRB_2872,0.028004791538794458,"Agro Homes / National Hwy Intersection, Muntinlupa City, Manila",14.3974,121.045
LTFRB_764,0.027987370954639258,"Makabud / Quirino Highway Intersection, Calcoocan City",14.7461,121.08
LTFRB_421,0.027987093149781678,"Quirino Highway, City of San Jose del Monte",14.8259,121.077
LTFRB_2531,0.027968101431389374,"Molino Rd, Bacoor City, Manila",14.441,120.972
LTFRB_2641,0.0278921058116109,"Spectrum Midway Extension, Muntinlupa City, Manila",14.4217,121.04
LTFRB_67,0.02787952839801801,"MacArthur Highway / Santiago Road Interchange, Dalandanan, Valenzuela City",14.7093,120.96
LTFRB_997,0.027879070095378253,"Commonwealth Avenue, Quezon City",14.6714,121.079
